is_correct,token_correct,x_len,y_len,y_pred_str,y_str
True,23,7,23,"_answer ( NV , ( _size ( NV , V1 ) , _const ( V0 , _stateid ( texas ) ) ) )","_answer ( NV , ( _size ( NV , V1 ) , _const ( V0 , _stateid ( texas ) ) ) )"
False,25,7,28,"_answer ( NV , ( _state ( V0 ) , _loc ( NV , V1 ) , _const ( V0 , _cityid ( colorado , _ ) ) ) )","_answer ( NV , ( _state ( V0 ) , _loc ( NV , V1 ) , _const ( V0 , _riverid ( colorado ) ) ) )"
True,35,7,35,"_answer ( NV , ( _state ( V0 ) , _loc ( NV , V1 ) , _city ( V0 ) , _const ( V0 , _cityid ( austin , _ ) ) ) )","_answer ( NV , ( _state ( V0 ) , _loc ( NV , V1 ) , _city ( V0 ) , _const ( V0 , _cityid ( austin , _ ) ) ) )"
False,27,8,28,"_answer ( NV , ( _state ( V0 ) , _const ( NV , _riverid ( mississippi ) ) , _traverse ( V0 , V1 ) )","_answer ( NV , ( _state ( V0 ) , _const ( NV , _riverid ( mississippi ) ) , _traverse ( V0 , V1 ) ) )"
True,35,13,35,"_answer ( NV , ( _population ( NV , V1 ) , _state ( V0 ) , _const ( NV , _riverid ( mississippi ) ) , _traverse ( V0 , V1 ) ) )","_answer ( NV , ( _population ( NV , V1 ) , _state ( V0 ) , _const ( NV , _riverid ( mississippi ) ) , _traverse ( V0 , V1 ) ) )"
True,23,7,23,"_answer ( NV , ( _size ( NV , V1 ) , _const ( V0 , _stateid ( california ) ) ) )","_answer ( NV , ( _size ( NV , V1 ) , _const ( V0 , _stateid ( california ) ) ) )"
True,23,7,23,"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( minnesota ) ) ) )","_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( minnesota ) ) ) )"
False,31,8,33,"_answer ( NV , _longest ( V0 , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( illinois ) ) ) )","_answer ( NV , _largest ( V0 , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( illinois ) ) ) ) )"
False,5,14,64,"_answer ( NV , _state ( V0 ) )","_answer ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _state ( V0 ) , _next_to ( V0 , NV ) , _state ( V0 ) , _next_to ( V0 , NV ) , _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( texas ) ) ) )"
False,7,8,30,"_answer ( NV , _largest ( V0 , _state ( V0 ) ) )","_answer ( NV , _most ( V0 , NV , ( _river ( V1 ) , _traverse ( V1 , V0 ) , _state ( V0 ) ) ) )"
False,22,11,42,"_answer ( NV , ( _population ( NV , V1 ) , _largest ( NV , ( _state ( V1 ) , _area ( V1 , V0 ) ) ) )","_answer ( NV , ( _population ( NV , V1 ) , _smallest ( V0 , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( wyoming ) ) ) ) ) )"
True,31,6,31,"_answer ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( ' new hampshire ' ) ) ) )","_answer ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( ' new hampshire ' ) ) ) )"
False,31,13,49,"_answer ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _state ( V0 ) , _next_to ( V0 , NV ) , _state ( V0 ) , _next_to ( V0 , NV ) , _largest ( NV , ( _state ( V1 ) , _density ( V1 , V0 ) ) ) ) )","_answer ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _state ( V0 ) , _next_to ( V0 , NV ) , _largest ( NV , ( _state ( V1 ) , _population ( V1 , V0 ) ) ) ) )"
True,28,7,28,"_answer ( NV , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( pennsylvania ) ) ) )","_answer ( NV , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( pennsylvania ) ) ) )"
False,40,12,42,"_answer ( NV , ( _elevation ( NV , V1 ) , _highest ( V0 , ( _place ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) )","_answer ( NV , ( _elevation ( NV , V1 ) , _highest ( V0 , ( _place ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) ) ) )"
False,41,13,42,"_answer ( NV , _lowest ( V0 , ( _place ( V0 ) , _loc ( V0 , NV ) , _largest ( NV , ( _state ( V1 ) , _area ( V1 , V0 ) ) ) ) )","_answer ( NV , _lowest ( V0 , ( _place ( V0 ) , _loc ( V0 , NV ) , _largest ( NV , ( _state ( V1 ) , _area ( V1 , V0 ) ) ) ) ) )"
True,33,9,33,"_answer ( NV , ( _major ( V0 ) , _lake ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) )","_answer ( NV , ( _major ( V0 ) , _lake ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) )"
False,27,9,28,"_answer ( NV , ( _state ( V0 ) , _const ( NV , _riverid ( missouri ) ) , _traverse ( V0 , V1 ) )","_answer ( NV , ( _state ( V0 ) , _const ( NV , _riverid ( missouri ) ) , _traverse ( V0 , V1 ) ) )"
False,32,8,33,"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( wyoming ) ) ) )","_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( wyoming ) ) ) ) )"
False,31,13,32,"_answer ( NV , ( _population ( NV , V1 ) , _largest ( NV , ( _state ( V1 ) , _density ( V1 , V0 ) ) ) )","_answer ( NV , ( _population ( NV , V1 ) , _largest ( NV , ( _state ( V1 ) , _density ( V1 , V0 ) ) ) ) )"
True,25,7,25,"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _cityid ( dallas , _ ) ) ) )","_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _cityid ( dallas , _ ) ) ) )"
True,28,7,28,"_answer ( NV , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( california ) ) ) )","_answer ( NV , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( california ) ) ) )"
True,28,6,28,"_answer ( NV , ( _river ( V0 ) , _traverse ( V0 , NV ) , _const ( V0 , _stateid ( texas ) ) ) )","_answer ( NV , ( _river ( V0 ) , _traverse ( V0 , NV ) , _const ( V0 , _stateid ( texas ) ) ) )"
True,28,5,28,"_answer ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( georgia ) ) ) )","_answer ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( georgia ) ) ) )"
False,26,10,37,"_answer ( NV , _most ( V0 , NV , ( _state ( V1 ) , _traverse ( V0 , V1 ) , _river ( V0 ) ) ) )","_answer ( NV , _most ( V0 , NV , ( _state ( V1 ) , _loc ( V0 , V1 ) , _river ( V0 ) , _traverse ( V0 , V1 ) ) ) )"
True,28,5,28,"_answer ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( colorado ) ) ) )","_answer ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( colorado ) ) ) )"
False,5,9,26,"_answer ( NV , _state ( V0 ) )","_answer ( NV , ( _state ( V0 ) , \+ ( _next_to ( V0 , NV ) , _state ( V0 ) ) ) )"
False,7,7,30,"_answer ( NV , _largest ( V0 , _state ( V0 ) ) )","_answer ( NV , _most ( V0 , NV , ( _river ( V1 ) , _traverse ( V1 , V0 ) , _state ( V0 ) ) ) )"
False,7,9,40,"_answer ( NV , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( texas ) ) ) )","_answer ( NV , _largest ( NV , ( _city ( V1 ) , _loc ( V1 , NV ) , _const ( V0 , _stateid ( texas ) ) , _population ( V2 , V1 ) ) ) )"
False,32,8,33,"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( texas ) ) ) )","_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( texas ) ) ) ) )"
False,27,7,28,"_answer ( NV , _longest ( NV , ( _state ( V1 ) , _loc ( V0 , V1 ) , _river ( V0 ) ) )","_answer ( NV , _longest ( NV , ( _state ( V1 ) , _loc ( V0 , V1 ) , _river ( V0 ) ) ) )"
True,28,7,28,"_answer ( NV , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( virginia ) ) ) )","_answer ( NV , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( virginia ) ) ) )"
False,10,15,32,"_answer ( NV , ( _elevation ( NV , V1 )","_answer ( NV , ( _high_point ( NV , V1 ) , _state ( V0 ) , _low_point ( V0 , NV ) , _elevation ( V0 , 0.0 ) ) )"
False,7,7,33,"_answer ( NV , _longest ( V0 , ( _river ( V0 ) , _traverse ( V0 , NV ) , _const ( V0 , _stateid ( illinois ) ) ) )","_answer ( NV , ( _major ( V0 ) , _river ( V0 ) , _traverse ( V0 , NV ) , _const ( V0 , _stateid ( illinois ) ) ) )"
True,23,8,23,"_answer ( NV , _smallest ( NV , ( _state ( V1 ) , _density ( V1 , V0 ) ) ) )","_answer ( NV , _smallest ( NV , ( _state ( V1 ) , _density ( V1 , V0 ) ) ) )"
False,26,8,28,"_answer ( NV , ( _state ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) )","_answer ( NV , ( _capital ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) )"
True,28,6,28,"_answer ( NV , ( _river ( V0 ) , _traverse ( V0 , NV ) , _const ( V0 , _stateid ( colorado ) ) ) )","_answer ( NV , ( _river ( V0 ) , _traverse ( V0 , NV ) , _const ( V0 , _stateid ( colorado ) ) ) )"
False,32,8,33,"_answer ( NV , _highest ( V0 , ( _place ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( wyoming ) ) ) )","_answer ( NV , _highest ( V0 , ( _place ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( wyoming ) ) ) ) )"
False,11,8,35,"_answer ( NV , ( _capital ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( which ) ) ) )","_answer ( NV , ( _const ( NV , _cityid ( sacramento , _ ) ) , _capital ( V0 ) , _loc ( V0 , V1 ) , _state ( V1 ) ) )"
False,12,9,40,"_answer ( NV , _largest ( NV , ( _state ( V1 ) , _density ( V1 , V0 ) ) ) )","_answer ( NV , _largest ( NV , ( _population ( V1 , V0 ) , _state ( V1 ) , _next_to ( V1 , NV ) , _const ( V0 , _stateid ( oklahoma ) ) ) ) )"
True,26,8,26,"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( ' new york ' ) ) ) )","_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( ' new york ' ) ) ) )"
False,22,11,23,"_answer ( NV , ( _density ( NV , V1 ) , _const ( V0 , _stateid ( missouri ) ) ) )","_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( missouri ) ) ) )"
True,23,8,23,"_answer ( NV , _smallest ( NV , ( _state ( V1 ) , _density ( V1 , V0 ) ) ) )","_answer ( NV , _smallest ( NV , ( _state ( V1 ) , _density ( V1 , V0 ) ) ) )"
True,33,8,33,"_answer ( NV , ( _major ( V0 ) , _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( missouri ) ) ) )","_answer ( NV , ( _major ( V0 ) , _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( missouri ) ) ) )"
True,35,7,35,"_answer ( NV , _count ( NV , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( montana ) ) ) , V2 ) )","_answer ( NV , _count ( NV , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( montana ) ) ) , V2 ) )"
False,22,12,42,"_answer ( NV , ( _capital ( V0 ) , _loc ( V0 , NV ) , _state ( V0 ) , _loc ( NV , V1 ) , _highest ( V0 , _place ( V0 ) ) ) )","_answer ( NV , ( _capital ( V0 ) , _loc ( V0 , NV ) , _highest ( NV , ( _state ( V1 ) , _loc ( V0 , V1 ) , _place ( V0 ) ) ) ) )"
False,32,8,33,"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( wisconsin ) ) ) )","_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( wisconsin ) ) ) ) )"
False,17,14,59,"_answer ( NV , ( _state ( V0 ) , _loc ( NV , V1 ) , _lowest ( V0 , ( _place ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( texas ) ) ) ) )","_answer ( NV , ( _state ( V0 ) , _place ( NV ) , _loc ( V0 , V1 ) , _higher ( V0 , NV ) , _highest ( V0 , ( _place ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( texas ) ) ) ) ) )"
False,34,9,35,"_answer ( NV , _count ( NV , ( _state ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) , V2 )","_answer ( NV , _count ( NV , ( _state ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) , V2 ) )"
False,21,9,23,"_answer ( NV , _largest ( NV , ( _city ( V1 ) , _density ( V1 , V0 ) ) ) )","_answer ( NV , _smallest ( NV , ( _city ( V1 ) , _population ( V1 , V0 ) ) ) )"
True,28,5,28,"_answer ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( texas ) ) ) )","_answer ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( texas ) ) ) )"
False,35,9,36,"_answer ( NV , _highest ( V0 , ( _place ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( ' new mexico ' ) ) ) )","_answer ( NV , _highest ( V0 , ( _place ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( ' new mexico ' ) ) ) ) )"
True,28,6,28,"_answer ( NV , ( _river ( V0 ) , _traverse ( V0 , NV ) , _const ( V0 , _stateid ( virginia ) ) ) )","_answer ( NV , ( _river ( V0 ) , _traverse ( V0 , NV ) , _const ( V0 , _stateid ( virginia ) ) ) )"
False,32,8,33,"_answer ( NV , _highest ( V0 , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( alaska ) ) ) )","_answer ( NV , _highest ( V0 , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( alaska ) ) ) ) )"
False,32,8,33,"_answer ( NV , _longest ( V0 , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) )","_answer ( NV , _longest ( V0 , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) ) )"
False,7,8,23,"_answer ( NV , _largest ( V0 , _state ( V0 ) ) )","_answer ( NV , _smallest ( NV , ( _state ( V1 ) , _area ( V1 , V0 ) ) ) )"
True,28,7,28,"_answer ( NV , ( _capital ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( michigan ) ) ) )","_answer ( NV , ( _capital ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( michigan ) ) ) )"
False,34,9,35,"_answer ( NV , _count ( NV , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) , V2 )","_answer ( NV , _count ( NV , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) , V2 ) )"
False,16,6,30,"_answer ( NV , ( _state ( V0 ) , _loc ( NV , V1 ) , _const ( V0 , _cityid ( boston , _ ) ) ) )","_answer ( NV , ( _state ( V0 ) , _const ( NV , _cityid ( boston , _ ) ) , _loc ( V0 , V1 ) ) )"
False,4,11,47,"_answer ( NV , ( _city ( V0 )","_answer ( NV , _count ( NV , ( _city ( V0 ) , _const ( V0 , _cityid ( austin , _ ) ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) , V2 ) )"
True,28,5,28,"_answer ( NV , ( _loc ( NV , V1 ) , _const ( V0 , _cityid ( ' san diego ' , _ ) ) ) )","_answer ( NV , ( _loc ( NV , V1 ) , _const ( V0 , _cityid ( ' san diego ' , _ ) ) ) )"
False,26,12,47,"_answer ( NV , ( _state ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) )","_answer ( NV , ( _state ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) , _loc ( NV , V2 ) , _const ( V0 , _cityid ( springfield , _ ) ) ) )"
False,32,9,33,"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) )","_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) ) )"
False,19,6,26,"_answer ( NV , ( _size ( NV , V1 ) , _const ( V0 , _cityid ( guadalupe , _ ) ) ) )","_answer ( NV , ( _elevation ( NV , V1 ) , _const ( V0 , _placeid ( ' guadalupe peak ' ) ) ) )"
False,29,11,40,"_answer ( NV , _largest ( NV , ( _city ( V1 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( texas ) ) ) )","_answer ( NV , _largest ( NV , ( _city ( V1 ) , _loc ( V1 , NV ) , _const ( V0 , _stateid ( texas ) ) , _population ( V2 , V1 ) ) ) )"
True,28,7,28,"_answer ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( montana ) ) ) )","_answer ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( montana ) ) ) )"
False,19,11,42,"_answer ( NV , ( _state ( V0 ) , _loc ( NV , V1 ) , _highest ( V0 , ( _place ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( colorado ) ) ) )","_answer ( NV , ( _state ( V0 ) , _high_point ( V0 , NV ) , _higher ( V0 , NV ) , _high_point ( NV , V1 ) , _const ( V0 , _stateid ( colorado ) ) ) )"
False,21,8,35,"_answer ( NV , _count ( NV , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) , V2 )","_answer ( NV , _count ( NV , ( _city ( V0 ) , _const ( NV , _countryid ( usa ) ) , _loc ( V1 , V0 ) ) , V2 ) )"
False,19,5,28,"_answer ( NV , ( _loc ( NV , V1 ) , _const ( V0 , _cityid ( wayne , _ ) ) ) )","_answer ( NV , ( _loc ( NV , V1 ) , _const ( V0 , _cityid ( ' fort wayne ' , _ ) ) ) )"
True,14,6,14,"_answer ( NV , _largest ( V0 , _state ( V0 ) ) )","_answer ( NV , _largest ( V0 , _state ( V0 ) ) )"
True,23,7,23,"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( idaho ) ) ) )","_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( idaho ) ) ) )"
False,27,7,28,"_answer ( NV , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) )","_answer ( NV , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) )"
False,21,9,23,"_answer ( NV , ( _area ( NV , V1 ) , _largest ( V0 , _state ( V0 ) ) )","_answer ( NV , ( _area ( NV , V1 ) , _smallest ( V0 , _state ( V0 ) ) ) )"
False,22,9,33,"_answer ( NV , ( _state ( V0 ) , _const ( NV , _riverid ( ohio ) ) , _traverse ( V0 , V1 ) )","_answer ( NV , ( _state ( V0 ) , _const ( NV , _riverid ( ohio ) ) , _river ( V0 ) , _traverse ( V0 , V1 ) ) )"
True,28,6,28,"_answer ( NV , ( _river ( V0 ) , _traverse ( V0 , NV ) , _const ( V0 , _stateid ( kansas ) ) ) )","_answer ( NV , ( _river ( V0 ) , _traverse ( V0 , NV ) , _const ( V0 , _stateid ( kansas ) ) ) )"
False,5,5,28,"_answer ( NV , _state ( V0 ) )","_answer ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( kentucky ) ) ) )"
False,25,10,30,"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _state ( V0 ) , _next_to ( V0 , NV ) , _state ( V0 ) , _next_to ( V0 , NV ) , _state ( V0 ) ) , V2 ) )","_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _state ( V0 ) ) , V2 ) )"
True,26,5,26,"_answer ( NV , ( _loc ( NV , V1 ) , _const ( V0 , _stateid ( ' new hampshire ' ) ) ) )","_answer ( NV , ( _loc ( NV , V1 ) , _const ( V0 , _stateid ( ' new hampshire ' ) ) ) )"
False,5,8,30,"_answer ( NV , _largest ( NV , ( _state ( V1 ) , _density ( V1 , V0 ) ) ) )","_answer ( NV , ( _state ( V0 ) , _largest ( NV , ( _state ( V1 ) , _area ( V1 , V0 ) ) ) ) )"
True,25,4,25,"_answer ( NV , ( _loc ( NV , V1 ) , _const ( V0 , _cityid ( indianapolis , _ ) ) ) )","_answer ( NV , ( _loc ( NV , V1 ) , _const ( V0 , _cityid ( indianapolis , _ ) ) ) )"
False,21,8,23,"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _countryid ( usa ) ) )","_answer ( NV , ( _area ( NV , V1 ) , _const ( V0 , _countryid ( usa ) ) ) )"
True,28,6,28,"_answer ( NV , ( _river ( V0 ) , _traverse ( V0 , NV ) , _const ( V0 , _stateid ( arizona ) ) ) )","_answer ( NV , ( _river ( V0 ) , _traverse ( V0 , NV ) , _const ( V0 , _stateid ( arizona ) ) ) )"
False,9,8,33,"_answer ( NV , _largest ( V0 , _state ( V0 ) ) )","_answer ( NV , _largest ( V0 , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( texas ) ) ) ) )"
False,13,6,30,"_answer ( NV , ( _loc ( NV , V1 ) , _const ( V0 , _cityid ( rochester , _ ) ) ) )","_answer ( NV , ( _loc ( NV , V1 ) , _state ( V1 ) , _const ( V0 , _cityid ( rochester , _ ) ) ) )"
True,31,6,31,"_answer ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( ' rhode island ' ) ) ) )","_answer ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( ' rhode island ' ) ) ) )"
False,23,8,26,"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( ' mount mckinley ' ) ) )","_answer ( NV , ( _elevation ( NV , V1 ) , _const ( V0 , _placeid ( ' mount mckinley ' ) ) ) )"
True,35,6,35,"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( washington ) ) ) , V2 ) )","_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( washington ) ) ) , V2 ) )"
False,29,10,40,"_answer ( NV , _largest ( NV , ( _city ( V1 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( minnesota ) ) ) )","_answer ( NV , _largest ( NV , ( _city ( V1 ) , _loc ( V1 , NV ) , _const ( V0 , _stateid ( minnesota ) ) , _population ( V2 , V1 ) ) ) )"
False,7,8,30,"_answer ( NV , _largest ( V0 , _state ( V0 ) ) )","_answer ( NV , _most ( V0 , NV , ( _river ( V1 ) , _traverse ( V1 , V0 ) , _state ( V0 ) ) ) )"
True,33,8,33,"_answer ( NV , ( _major ( V0 ) , _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( kansas ) ) ) )","_answer ( NV , ( _major ( V0 ) , _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( kansas ) ) ) )"
True,23,7,23,"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( california ) ) ) )","_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( california ) ) ) )"
False,39,11,42,"_answer ( NV , ( _elevation ( NV , V1 ) , _highest ( V0 , ( _place ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( texas ) ) ) )","_answer ( NV , ( _elevation ( NV , V1 ) , _highest ( V0 , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( texas ) ) ) ) ) )"
True,35,8,35,"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( colorado ) ) ) , V2 ) )","_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( colorado ) ) ) , V2 ) )"
False,7,7,30,"_answer ( NV , _largest ( V0 , _state ( V0 ) ) )","_answer ( NV , _most ( V0 , NV , ( _state ( V1 ) , _next_to ( V1 , V0 ) , _state ( V0 ) ) ) )"
True,14,6,14,"_answer ( NV , _largest ( V0 , _capital ( V0 ) ) )","_answer ( NV , _largest ( V0 , _capital ( V0 ) ) )"
False,31,8,33,"_answer ( NV , _longest ( V0 , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( nebraska ) ) ) )","_answer ( NV , _shortest ( V0 , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( nebraska ) ) ) ) )"
False,6,6,26,"_answer ( NV , _longest ( NV , ( _state ( V1 ) , _traverse ( V0 , V1 ) , _river ( V0 ) ) )","_answer ( NV , ( _state ( V0 ) , \+ ( _loc ( NV , V1 ) , _river ( V0 ) ) ) )"
False,21,7,23,"_answer ( NV , _smallest ( NV , ( _state ( V1 ) , _density ( V1 , V0 ) ) ) )","_answer ( NV , _largest ( NV , ( _state ( V1 ) , _population ( V1 , V0 ) ) ) )"
True,45,14,45,"_answer ( NV , _longest ( V0 , ( _river ( V0 ) , _traverse ( V0 , NV ) , _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( tennessee ) ) ) ) )","_answer ( NV , _longest ( V0 , ( _river ( V0 ) , _traverse ( V0 , NV ) , _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( tennessee ) ) ) ) )"
True,25,7,25,"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _cityid ( chicago , _ ) ) ) )","_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _cityid ( chicago , _ ) ) ) )"
False,32,9,33,"_answer ( NV , _largest ( V0 , ( _state ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) )","_answer ( NV , _largest ( V0 , ( _state ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) ) )"
False,6,10,21,"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _countryid ( usa ) ) ) )","_answer ( NV , _sum ( NV , _state ( V0 ) , _population ( V0 ) , V1 ) )"
False,14,12,35,"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _countryid ( usa ) ) )","_answer ( NV , ( _population ( NV , V1 ) , _capital ( V0 ) , _loc ( V0 , NV ) , _largest ( V0 , _state ( V0 ) ) ) )"
False,32,9,33,"_answer ( NV , _highest ( V0 , ( _place ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) )","_answer ( NV , _highest ( V0 , ( _place ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _countryid ( usa ) ) ) ) )"
